Date,Adj Close,Ticker
2021-04-01,14.971762657165527,NVDA
2021-05-01,16.203657150268555,NVDA
2021-06-01,19.95221519470215,NVDA
2021-07-01,19.454435348510742,NVDA
2021-08-01,22.333837509155273,NVDA
2021-09-01,20.672300338745117,NVDA
2021-10-01,25.51306915283203,NVDA
2021-11-01,32.60707092285156,NVDA
2021-12-01,29.348953247070312,NVDA
2022-01-01,24.437335968017578,NVDA
2022-02-01,24.336538314819336,NVDA
2022-03-01,27.23177146911621,NVDA
2022-04-01,18.51329231262207,NVDA
2022-05-01,18.6380672454834,NVDA
2022-06-01,15.131452560424805,NVDA
2022-07-01,18.133825302124023,NVDA
2022-08-01,15.069753646850586,NVDA
2022-09-01,12.119501113891602,NVDA
2022-10-01,13.47932243347168,NVDA
2022-11-01,16.900836944580078,NVDA
2022-12-01,14.598592758178711,NVDA
2023-01-01,19.516407012939453,NVDA
2023-02-01,23.1915283203125,NVDA
2023-03-01,27.747718811035156,NVDA
2023-04-01,27.72446060180664,NVDA
2023-05-01,37.800537109375,NVDA
2023-06-01,42.264583587646484,NVDA
2023-07-01,46.692501068115234,NVDA
2023-08-01,49.31645202636719,NVDA
2023-09-01,43.465023040771484,NVDA
2023-10-01,40.75150680541992,NVDA
2023-11-01,46.73733139038086,NVDA
2023-12-01,49.487388610839844,NVDA
2024-01-01,61.489410400390625,NVDA
2024-02-01,79.06368255615234,NVDA
2024-03-01,90.3008041381836,NVDA
2024-04-01,86.35327911376953,NVDA
2024-05-01,109.57115936279297,NVDA
2024-06-01,123.4703369140625,NVDA
2024-07-01,116.96360778808594,NVDA
2024-08-01,119.31246948242188,NVDA
2024-09-01,121.38148498535156,NVDA
2024-10-01,132.70738220214844,NVDA
2024-11-01,138.19520568847656,NVDA
2024-12-01,134.2367706298828,NVDA
2025-01-01,120.03067016601562,NVDA
2025-02-01,124.87908172607422,NVDA
2025-03-01,108.34449768066406,NVDA
2025-04-01,108.89433288574219,NVDA
2025-05-01,135.09817504882812,NVDA
2025-06-01,157.95278930664062,NVDA
2025-07-01,177.84043884277344,NVDA
2025-08-01,174.1510467529297,NVDA
2025-09-01,186.5489959716797,NVDA
2025-10-01,202.4677734375,NVDA
2025-11-01,176.98056030273438,NVDA
2025-12-01,186.4795379638672,NVDA
2026-01-01,191.11965942382812,NVDA
2026-02-01,177.180419921875,NVDA
2026-03-01,180.39999389648438,NVDA
2021-04-01,116.71040344238281,GOOGL
2021-05-01,116.87651824951172,GOOGL
2021-06-01,121.08870697021484,GOOGL
2021-07-01,133.6221160888672,GOOGL
2021-08-01,143.51138305664062,GOOGL
2021-09-01,132.58023071289062,GOOGL
2021-10-01,146.83242797851562,GOOGL
2021-11-01,140.73435974121094,GOOGL
2021-12-01,143.6646270751953,GOOGL
2022-01-01,134.19439697265625,GOOGL
2022-02-01,133.9499053955078,GOOGL
2022-03-01,137.92755126953125,GOOGL
2022-04-01,113.17411041259766,GOOGL
2022-05-01,112.82946014404297,GOOGL
2022-06-01,108.06979370117188,GOOGL
2022-07-01,115.36649322509766,GOOGL
2022-08-01,107.33290100097656,GOOGL
2022-09-01,94.86593627929688,GOOGL
2022-10-01,93.73527526855469,GOOGL
2022-11-01,100.16216278076172,GOOGL
2022-12-01,87.50675964355469,GOOGL
2023-01-01,98.02977752685547,GOOGL
2023-02-01,89.32176208496094,GOOGL
2023-03-01,102.87969970703125,GOOGL
2023-04-01,106.4601058959961,GOOGL
2023-05-01,121.86280822753906,GOOGL
2023-06-01,118.71878051757812,GOOGL
2023-07-01,131.6320343017578,GOOGL
2023-08-01,135.0537567138672,GOOGL
2023-09-01,129.78733825683594,GOOGL
2023-10-01,123.06289672851562,GOOGL
2023-11-01,131.44361877441406,GOOGL
2023-12-01,138.54493713378906,GOOGL
2024-01-01,138.95156860351562,GOOGL
2024-02-01,137.3249969482422,GOOGL
2024-03-01,149.6927947998047,GOOGL
2024-04-01,161.44564819335938,GOOGL
2024-05-01,171.0859832763672,GOOGL
2024-06-01,180.65687561035156,GOOGL
2024-07-01,170.32908630371094,GOOGL
2024-08-01,162.22671508789062,GOOGL
2024-09-01,164.67929077148438,GOOGL
2024-10-01,170.1276092529297,GOOGL
2024-11-01,167.97996520996094,GOOGL
2024-12-01,188.21315002441406,GOOGL
2025-01-01,203.08114624023438,GOOGL
2025-02-01,169.49636840820312,GOOGL
2025-03-01,153.92837524414062,GOOGL
2025-04-01,158.2512664794922,GOOGL
2025-05-01,171.1465606689453,GOOGL
2025-06-01,175.62103271484375,GOOGL
2025-07-01,191.46839904785156,GOOGL
2025-08-01,212.43116760253906,GOOGL
2025-09-01,242.5532684326172,GOOGL
2025-10-01,280.80853271484375,GOOGL
2025-11-01,319.74560546875,GOOGL
2025-12-01,312.57537841796875,GOOGL
2026-01-01,337.7622375488281,GOOGL
2026-02-01,311.54071044921875,GOOGL
2026-03-01,307.69000244140625,GOOGL
2021-04-01,128.04147338867188,AAPL
2021-05-01,121.36959075927734,AAPL
2021-06-01,133.6250457763672,AAPL
2021-07-01,142.3083038330078,AAPL
2021-08-01,148.13291931152344,AAPL
2021-09-01,138.26132202148438,AAPL
2021-10-01,146.37135314941406,AAPL
2021-11-01,161.51654052734375,AAPL
2021-12-01,173.75897216796875,AAPL
2022-01-01,171.02880859375,AAPL
2022-02-01,161.57618713378906,AAPL
2022-03-01,171.08018493652344,AAPL
2022-04-01,154.4630126953125,AAPL
2022-05-01,145.83111572265625,AAPL
2022-06-01,134.15293884277344,AAPL
2022-07-01,159.45870971679688,AAPL
2022-08-01,154.26806640625,AAPL
2022-09-01,135.7935333251953,AAPL
2022-10-01,150.66989135742188,AAPL
2022-11-01,145.4523468017578,AAPL
2022-12-01,127.87931060791016,AAPL
2023-01-01,142.01271057128906,AAPL
2023-02-01,145.0834503173828,AAPL
2023-03-01,162.54518127441406,AAPL
2023-04-01,167.2569122314453,AAPL
2023-05-01,174.7188262939453,AAPL
2023-06-01,191.4645233154297,AAPL
2023-07-01,193.91250610351562,AAPL
2023-08-01,185.44329833984375,AAPL
2023-09-01,169.22671508789062,AAPL
2023-10-01,168.79185485839844,AAPL
2023-11-01,187.7496337890625,AAPL
2023-12-01,190.55044555664062,AAPL
2024-01-01,182.50405883789062,AAPL
2024-02-01,178.89157104492188,AAPL
2024-03-01,169.93344116210938,AAPL
2024-04-01,168.79385375976562,AAPL
2024-05-01,190.51611328125,AAPL
2024-06-01,209.0035400390625,AAPL
2024-07-01,220.37559509277344,AAPL
2024-08-01,227.2425079345703,AAPL
2024-09-01,231.4794464111328,AAPL
2024-10-01,224.43569946289062,AAPL
2024-11-01,235.78118896484375,AAPL
2024-12-01,249.05946350097656,AAPL
2025-01-01,234.71780395507812,AAPL
2025-02-01,240.5260772705078,AAPL
2025-03-01,221.1660614013672,AAPL
2025-04-01,211.57785034179688,AAPL
2025-05-01,199.97840881347656,AAPL
2025-06-01,204.5475311279297,AAPL
2025-07-01,206.94027709960938,AAPL
2025-08-01,231.43572998046875,AAPL
2025-09-01,254.14559936523438,AAPL
2025-10-01,269.85565185546875,AAPL
2025-11-01,278.31951904296875,AAPL
2025-12-01,271.6058349609375,AAPL
2026-01-01,259.2374267578125,AAPL
2026-02-01,263.9330139160156,AAPL
2026-03-01,249.94000244140625,AAPL
2021-04-01,241.98175048828125,MSFT
2021-05-01,239.5828094482422,MSFT
2021-06-01,260.54498291015625,MSFT
2021-07-01,274.01934814453125,MSFT
2021-08-01,290.3406677246094,MSFT
2021-09-01,271.6627197265625,MSFT
2021-10-01,319.5544738769531,MSFT
2021-11-01,318.56195068359375,MSFT
2021-12-01,324.6763916015625,MSFT
2022-01-01,300.2137756347656,MSFT
2022-02-01,288.44573974609375,MSFT
2022-03-01,298.2515869140625,MSFT
2022-04-01,268.46600341796875,MSFT
2022-05-01,263.0004577636719,MSFT
2022-06-01,249.0297393798828,MSFT
2022-07-01,272.21356201171875,MSFT
2022-08-01,253.52883911132812,MSFT
2022-09-01,226.30584716796875,MSFT
2022-10-01,225.55767822265625,MSFT
2022-11-01,247.91619873046875,MSFT
2022-12-01,233.68666076660156,MSFT
2023-01-01,241.47230529785156,MSFT
2023-02-01,243.0411376953125,MSFT
2023-03-01,281.6304016113281,MSFT
2023-04-01,300.15179443359375,MSFT
2023-05-01,320.7929992675781,MSFT
2023-06-01,333.38916015625,MSFT
2023-07-01,328.8662109375,MSFT
2023-08-01,320.87750244140625,MSFT
2023-09-01,309.7741394042969,MSFT
2023-10-01,331.7109680175781,MSFT
2023-11-01,371.7388000488281,MSFT
2023-12-01,369.6719055175781,MSFT
2024-01-01,390.8471374511719,MSFT
2024-02-01,406.6351623535156,MSFT
2024-03-01,414.36004638671875,MSFT
2024-04-01,383.4446105957031,MSFT
2024-05-01,408.8546142578125,MSFT
2024-06-01,440.98760986328125,MSFT
2024-07-01,412.7691345214844,MSFT
2024-08-01,411.57525634765625,MSFT
2024-09-01,425.3249206542969,MSFT
2024-10-01,401.65185546875,MSFT
2024-11-01,418.5639953613281,MSFT
2024-12-01,417.46063232421875,MSFT
2025-01-01,411.0823669433594,MSFT
2025-02-01,393.18548583984375,MSFT
2025-03-01,372.53802490234375,MSFT
2025-04-01,392.2570495605469,MSFT
2025-05-01,456.8624267578125,MSFT
2025-06-01,494.5372009277344,MSFT
2025-07-01,530.4187622070312,MSFT
2025-08-01,503.7635803222656,MSFT
2025-09-01,515.8051147460938,MSFT
2025-10-01,515.6656494140625,MSFT
2025-11-01,489.9725341796875,MSFT
2025-12-01,482.5186767578125,MSFT
2026-01-01,429.31011962890625,MSFT
2026-02-01,391.8456115722656,MSFT
2026-03-01,391.7900085449219,MSFT
2021-04-01,173.37100219726562,AMZN
2021-05-01,161.15350341796875,AMZN
2021-06-01,172.00799560546875,AMZN
2021-07-01,166.37950134277344,AMZN
2021-08-01,173.5395050048828,AMZN
2021-09-01,164.2519989013672,AMZN
2021-10-01,168.6215057373047,AMZN
2021-11-01,175.35350036621094,AMZN
2021-12-01,166.7169952392578,AMZN
2022-01-01,149.57350158691406,AMZN
2022-02-01,153.56300354003906,AMZN
2022-03-01,162.99749755859375,AMZN
2022-04-01,124.28150177001953,AMZN
2022-05-01,120.20950317382812,AMZN
2022-06-01,106.20999908447266,AMZN
2022-07-01,134.9499969482422,AMZN
2022-08-01,126.7699966430664,AMZN
2022-09-01,113.0,AMZN
2022-10-01,102.44000244140625,AMZN
2022-11-01,96.54000091552734,AMZN
2022-12-01,84.0,AMZN
2023-01-01,103.12999725341797,AMZN
2023-02-01,94.2300033569336,AMZN
2023-03-01,103.29000091552734,AMZN
2023-04-01,105.44999694824219,AMZN
2023-05-01,120.58000183105469,AMZN
2023-06-01,130.36000061035156,AMZN
2023-07-01,133.67999267578125,AMZN
2023-08-01,138.00999450683594,AMZN
2023-09-01,127.12000274658203,AMZN
2023-10-01,133.08999633789062,AMZN
2023-11-01,146.08999633789062,AMZN
2023-12-01,151.94000244140625,AMZN
2024-01-01,155.1999969482422,AMZN
2024-02-01,176.75999450683594,AMZN
2024-03-01,180.3800048828125,AMZN
2024-04-01,175.0,AMZN
2024-05-01,176.44000244140625,AMZN
2024-06-01,193.25,AMZN
2024-07-01,186.97999572753906,AMZN
2024-08-01,178.5,AMZN
2024-09-01,186.3300018310547,AMZN
2024-10-01,186.39999389648438,AMZN
2024-11-01,207.88999938964844,AMZN
2024-12-01,219.38999938964844,AMZN
2025-01-01,237.67999267578125,AMZN
2025-02-01,212.27999877929688,AMZN
2025-03-01,190.25999450683594,AMZN
2025-04-01,184.4199981689453,AMZN
2025-05-01,205.00999450683594,AMZN
2025-06-01,219.38999938964844,AMZN
2025-07-01,234.11000061035156,AMZN
2025-08-01,229.0,AMZN
2025-09-01,219.57000732421875,AMZN
2025-10-01,244.22000122070312,AMZN
2025-11-01,233.22000122070312,AMZN
2025-12-01,230.82000732421875,AMZN
2026-01-01,239.3000030517578,AMZN
2026-02-01,210.0,AMZN
2026-03-01,209.8699951171875,AMZN
2021-04-01,107.45066833496094,TSM
2021-05-01,108.02133178710938,TSM
2021-06-01,110.59854888916016,TSM
2021-07-01,107.77045440673828,TSM
2021-08-01,109.96023559570312,TSM
2021-09-01,103.15991973876953,TSM
2021-10-01,105.48551177978516,TSM
2021-11-01,108.6862564086914,TSM
2021-12-01,111.61796569824219,TSM
2022-01-01,114.24097442626953,TSM
2022-02-01,99.68952178955078,TSM
2022-03-01,97.1276626586914,TSM
2022-04-01,86.99024200439453,TSM
2022-05-01,89.20880126953125,TSM
2022-06-01,76.52484130859375,TSM
2022-07-01,83.26092529296875,TSM
2022-08-01,78.43350982666016,TSM
2022-09-01,64.51590728759766,TSM
2022-10-01,58.24699020385742,TSM
2022-11-01,78.52698516845703,TSM
2022-12-01,70.49259185791016,TSM
2023-01-01,88.25113677978516,TSM
2023-02-01,82.86451721191406,TSM
2023-03-01,88.52713012695312,TSM
2023-04-01,80.6459732055664,TSM
2023-05-01,94.31653594970703,TSM
2023-06-01,96.5455551147461,TSM
2023-07-01,95.24955749511719,TSM
2023-08-01,89.88908386230469,TSM
2023-09-01,83.4814453125,TSM
2023-10-01,83.34500122070312,TSM
2023-11-01,93.96710968017578,TSM
2023-12-01,100.42730712890625,TSM
2024-01-01,109.59356689453125,TSM
2024-02-01,124.8353500366211,TSM
2024-03-01,131.99542236328125,TSM
2024-04-01,133.78807067871094,TSM
2024-05-01,147.13377380371094,TSM
2024-06-01,169.3148651123047,TSM
2024-07-01,162.02157592773438,TSM
2024-08-01,167.787109375,TSM
2024-09-01,169.7122344970703,TSM
2024-10-01,186.885009765625,TSM
2024-11-01,181.11781311035156,TSM
2024-12-01,193.70172119140625,TSM
2025-01-01,205.9567413330078,TSM
2025-02-01,177.6293182373047,TSM
2025-03-01,163.33277893066406,TSM
2025-04-01,164.6507110595703,TSM
2025-05-01,190.95492553710938,TSM
2025-06-01,223.71913146972656,TSM
2025-07-01,239.53668212890625,TSM
2025-08-01,228.87939453125,TSM
2025-09-01,276.8819274902344,TSM
2025-10-01,298.77923583984375,TSM
2025-11-01,289.9082336425781,TSM
2025-12-01,302.2202453613281,TSM
2026-01-01,329.63116455078125,TSM
2026-02-01,373.5274658203125,TSM
2026-03-01,339.57000732421875,TSM
2021-04-01,322.548828125,META
2021-05-01,326.1703796386719,META
2021-06-01,345.0025939941406,META
2021-07-01,353.5257263183594,META
2021-08-01,376.4259948730469,META
2021-09-01,336.74737548828125,META
2021-10-01,321.05059814453125,META
2021-11-01,321.9336242675781,META
2021-12-01,333.7309875488281,META
2022-01-01,310.82086181640625,META
2022-02-01,209.38685607910156,META
2022-03-01,220.62860107421875,META
2022-04-01,198.9090576171875,META
2022-05-01,192.13223266601562,META
2022-06-01,159.9944610595703,META
2022-07-01,157.86117553710938,META
2022-08-01,161.66134643554688,META
2022-09-01,134.62356567382812,META
2022-10-01,92.43462371826172,META
2022-11-01,117.18043518066406,META
2022-12-01,119.40298461914062,META
2023-01-01,147.81004333496094,META
2023-02-01,173.57785034179688,META
2023-03-01,210.28976440429688,META
2023-04-01,238.44879150390625,META
2023-05-01,262.6587829589844,META
2023-06-01,284.7454833984375,META
2023-07-01,316.1192626953125,META
2023-08-01,293.5860900878906,META
2023-09-01,297.87249755859375,META
2023-10-01,298.9242248535156,META
2023-11-01,324.60272216796875,META
2023-12-01,351.2039794921875,META
2024-01-01,387.1022644042969,META
2024-02-01,486.3136901855469,META
2024-03-01,482.3102722167969,META
2024-04-01,427.2734375,META
2024-05-01,463.6865234375,META
2024-06-01,500.82476806640625,META
2024-07-01,472.10089111328125,META
2024-08-01,518.3137817382812,META
2024-09-01,569.1499633789062,META
2024-10-01,564.856201171875,META
2024-11-01,571.5638427734375,META
2024-12-01,582.7001342773438,META
2025-01-01,686.4259643554688,META
2025-02-01,665.5297241210938,META
2025-03-01,574.0567626953125,META
2025-04-01,547.2926025390625,META
2025-05-01,645.4762573242188,META
2025-06-01,735.7946166992188,META
2025-07-01,771.6278076171875,META
2025-08-01,736.96923828125,META
2025-09-01,732.6593627929688,META
2025-10-01,647.2674560546875,META
2025-11-01,646.8681640625,META
2025-12-01,658.9879150390625,META
2026-01-01,715.8870849609375,META
2026-02-01,647.62548828125,META
2026-03-01,615.6799926757812,META
2021-04-01,41.36089324951172,AVGO
2021-05-01,42.823307037353516,AVGO
2021-06-01,43.23219680786133,AVGO
2021-07-01,44.3527717590332,AVGO
2021-08-01,45.431880950927734,AVGO
2021-09-01,44.309818267822266,AVGO
2021-10-01,48.93666076660156,AVGO
2021-11-01,50.96253204345703,AVGO
2021-12-01,61.24652862548828,AVGO
2022-01-01,54.27128982543945,AVGO
2022-02-01,54.41579818725586,AVGO
2022-03-01,58.328575134277344,AVGO
2022-04-01,51.701568603515625,AVGO
2022-05-01,54.10204315185547,AVGO
2022-06-01,45.305904388427734,AVGO
2022-07-01,50.35205841064453,AVGO
2022-08-01,46.93212127685547,AVGO
2022-09-01,41.75098419189453,AVGO
2022-10-01,44.57682800292969,AVGO
2022-11-01,52.24871826171875,AVGO
2022-12-01,53.01675796508789,AVGO
2023-01-01,55.93354797363281,AVGO
2023-02-01,56.820823669433594,AVGO
2023-03-01,61.33844757080078,AVGO
2023-04-01,60.33158874511719,AVGO
2023-05-01,77.80608367919922,AVGO
2023-06-01,83.53299713134766,AVGO
2023-07-01,87.00052642822266,AVGO
2023-08-01,89.34725952148438,AVGO
2023-09-01,80.4104995727539,AVGO
2023-10-01,81.89874267578125,AVGO
2023-11-01,90.11031341552734,AVGO
2023-12-01,108.65547943115234,AVGO
2024-01-01,115.38904571533203,AVGO
2024-02-01,127.17144775390625,AVGO
2024-03-01,129.6083221435547,AVGO
2024-04-01,127.69144439697266,AVGO
2024-05-01,130.4686279296875,AVGO
2024-06-01,157.6691131591797,AVGO
2024-07-01,158.2948760986328,AVGO
2024-08-01,160.40310668945312,AVGO
2024-09-01,169.9394073486328,AVGO
2024-10-01,167.80003356933594,AVGO
2024-11-01,160.19927978515625,AVGO
2024-12-01,229.14979553222656,AVGO
2025-01-01,219.28843688964844,AVGO
2025-02-01,197.64401245117188,AVGO
2025-03-01,165.93057250976562,AVGO
2025-04-01,191.32354736328125,AVGO
2025-05-01,240.62808227539062,AVGO
2025-06-01,274.008056640625,AVGO
2025-07-01,292.6377258300781,AVGO
2025-08-01,296.31439208984375,AVGO
2025-09-01,328.7167663574219,AVGO
2025-10-01,368.9241027832031,AVGO
2025-11-01,402.1904602050781,AVGO
2025-12-01,345.4390563964844,AVGO
2026-01-01,331.29998779296875,AVGO
2026-02-01,319.54998779296875,AVGO
2026-03-01,315.92999267578125,AVGO
2021-04-01,236.47999572753906,TSLA
2021-05-01,208.4066619873047,TSLA
2021-06-01,226.56666564941406,TSLA
2021-07-01,229.06666564941406,TSLA
2021-08-01,245.24000549316406,TSLA
2021-09-01,258.49334716796875,TSLA
2021-10-01,371.3333435058594,TSLA
2021-11-01,381.586669921875,TSLA
2021-12-01,352.260009765625,TSLA
2022-01-01,312.239990234375,TSLA
2022-02-01,290.1433410644531,TSLA
2022-03-01,359.20001220703125,TSLA
2022-04-01,290.2533264160156,TSLA
2022-05-01,252.75332641601562,TSLA
2022-06-01,224.47332763671875,TSLA
2022-07-01,297.1499938964844,TSLA
2022-08-01,275.6099853515625,TSLA
2022-09-01,265.25,TSLA
2022-10-01,227.5399932861328,TSLA
2022-11-01,194.6999969482422,TSLA
2022-12-01,123.18000030517578,TSLA
2023-01-01,173.22000122070312,TSLA
2023-02-01,205.7100067138672,TSLA
2023-03-01,207.4600067138672,TSLA
2023-04-01,164.30999755859375,TSLA
2023-05-01,203.92999267578125,TSLA
2023-06-01,261.7699890136719,TSLA
2023-07-01,267.42999267578125,TSLA
2023-08-01,258.0799865722656,TSLA
2023-09-01,250.22000122070312,TSLA
2023-10-01,200.83999633789062,TSLA
2023-11-01,240.0800018310547,TSLA
2023-12-01,248.47999572753906,TSLA
2024-01-01,187.2899932861328,TSLA
2024-02-01,201.8800048828125,TSLA
2024-03-01,175.7899932861328,TSLA
2024-04-01,183.27999877929688,TSLA
2024-05-01,178.0800018310547,TSLA
2024-06-01,197.8800048828125,TSLA
2024-07-01,232.07000732421875,TSLA
2024-08-01,214.11000061035156,TSLA
2024-09-01,261.6300048828125,TSLA
2024-10-01,249.85000610351562,TSLA
2024-11-01,345.1600036621094,TSLA
2024-12-01,403.8399963378906,TSLA
2025-01-01,404.6000061035156,TSLA
2025-02-01,292.9800109863281,TSLA
2025-03-01,259.1600036621094,TSLA
2025-04-01,282.1600036621094,TSLA
2025-05-01,346.4599914550781,TSLA
2025-06-01,317.6600036621094,TSLA
2025-07-01,308.2699890136719,TSLA
2025-08-01,333.8699951171875,TSLA
2025-09-01,444.7200012207031,TSLA
2025-10-01,456.55999755859375,TSLA
2025-11-01,430.1700134277344,TSLA
2025-12-01,449.7200012207031,TSLA
2026-01-01,430.4100036621094,TSLA
2026-02-01,402.510009765625,TSLA
2026-03-01,392.7799987792969,TSLA
2021-04-01,274.95001220703125,BRK-B
2021-05-01,289.44000244140625,BRK-B
2021-06-01,277.9200134277344,BRK-B
2021-07-01,278.2900085449219,BRK-B
2021-08-01,285.7699890136719,BRK-B
2021-09-01,272.94000244140625,BRK-B
2021-10-01,287.010009765625,BRK-B
2021-11-01,276.69000244140625,BRK-B
2021-12-01,299.0,BRK-B
2022-01-01,313.0199890136719,BRK-B
2022-02-01,321.45001220703125,BRK-B
2022-03-01,352.9100036621094,BRK-B
2022-04-01,322.8299865722656,BRK-B
2022-05-01,315.9800109863281,BRK-B
2022-06-01,273.0199890136719,BRK-B
2022-07-01,300.6000061035156,BRK-B
2022-08-01,280.79998779296875,BRK-B
2022-09-01,267.0199890136719,BRK-B
2022-10-01,295.0899963378906,BRK-B
2022-11-01,318.6000061035156,BRK-B
2022-12-01,308.8999938964844,BRK-B
2023-01-01,311.5199890136719,BRK-B
2023-02-01,305.17999267578125,BRK-B
2023-03-01,308.7699890136719,BRK-B
2023-04-01,328.54998779296875,BRK-B
2023-05-01,321.0799865722656,BRK-B
2023-06-01,341.0,BRK-B
2023-07-01,351.9599914550781,BRK-B
2023-08-01,360.20001220703125,BRK-B
2023-09-01,350.29998779296875,BRK-B
2023-10-01,341.3299865722656,BRK-B
2023-11-01,360.0,BRK-B
2023-12-01,356.6600036621094,BRK-B
2024-01-01,383.739990234375,BRK-B
2024-02-01,409.3999938964844,BRK-B
2024-03-01,420.5199890136719,BRK-B
2024-04-01,396.7300109863281,BRK-B
2024-05-01,414.3999938964844,BRK-B
2024-06-01,406.79998779296875,BRK-B
2024-07-01,438.5,BRK-B
2024-08-01,475.9200134277344,BRK-B
2024-09-01,460.260009765625,BRK-B
2024-10-01,450.9200134277344,BRK-B
2024-11-01,483.0199890136719,BRK-B
2024-12-01,453.2799987792969,BRK-B
2025-01-01,468.6700134277344,BRK-B
2025-02-01,513.8300170898438,BRK-B
2025-03-01,532.5800170898438,BRK-B
2025-04-01,533.25,BRK-B
2025-05-01,503.9599914550781,BRK-B
2025-06-01,485.7699890136719,BRK-B
2025-07-01,471.8800048828125,BRK-B
2025-08-01,502.9800109863281,BRK-B
2025-09-01,502.739990234375,BRK-B
2025-10-01,477.5400085449219,BRK-B
2025-11-01,513.8099975585938,BRK-B
2025-12-01,502.6499938964844,BRK-B
2026-01-01,480.5299987792969,BRK-B
2026-02-01,504.95001220703125,BRK-B
2026-03-01,484.4700012207031,BRK-B
